latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
61.0251301,-69.6930490,-24.390,18.80889,265,2017,-2.968,-47.921
61.0251281,-69.6930661,-24.501,18.80917,265,2017,-3.079,-48.865
61.0251221,-69.6930833,-24.081,18.80944,265,2017,-2.659,-47.474
61.0251132,-69.6930900,-24.230,18.80972,265,2017,-2.808,-47.885
61.0251090,-69.6931029,-24.491,18.81000,265,2017,-3.069,-48.519
61.0251015,-69.6931155,-24.281,18.81028,265,2017,-2.859,-47.898
61.0250899,-69.6931153,-24.335,18.81056,265,2017,-2.913,-48.470
61.0250814,-69.6931234,-24.395,18.81083,265,2017,-2.973,-48.427
61.0250689,-69.6931287,-24.334,18.81111,265,2017,-2.912,-48.230
61.0250532,-69.6931276,-24.322,18.81139,265,2017,-2.900,-48.446
61.0250390,-69.6931279,-24.602,18.81167,265,2017,-3.180,-48.747
61.0250262,-69.6931302,-24.444,18.81194,265,2017,-3.022,-47.933
61.0250119,-69.6931290,-24.182,18.81222,265,2017,-2.760,-47.850
61.0249951,-69.6931259,-24.321,18.81250,265,2017,-2.899,-48.615
61.0249764,-69.6931187,-24.491,18.81278,265,2017,-3.069,-47.868
61.0249604,-69.6931079,-24.440,18.81306,265,2017,-3.018,-47.814
61.0249463,-69.6931002,-24.427,18.81333,265,2017,-3.005,-48.631
61.0249328,-69.6930850,-24.381,18.81361,265,2017,-2.959,-48.569
61.0249185,-69.6930645,-24.454,18.81389,265,2017,-3.032,-48.683
61.0249037,-69.6930419,-24.433,18.81417,265,2017,-3.011,-48.294
61.0248899,-69.6930120,-24.641,18.81444,265,2017,-3.219,-48.690
61.0248795,-69.6929805,-24.594,18.81472,265,2017,-3.172,-48.414
61.0248703,-69.6929535,-24.419,18.81500,265,2017,-2.998,-49.000
61.0248612,-69.6929230,-24.316,18.81528,265,2017,-2.895,-48.894
61.0248503,-69.6928870,-24.386,18.81556,265,2017,-2.965,-48.860
61.0248409,-69.6928437,-24.611,18.81583,265,2017,-3.190,-48.828
61.0248170,-69.6926048,-24.881,18.81750,265,2017,-3.460,-47.191
61.0248141,-69.6925745,-24.519,18.81778,265,2017,-3.098,-48.329
61.0248105,-69.6925394,-24.340,18.81806,265,2017,-2.919,-49.206
61.0248085,-69.6924907,-24.723,18.81833,265,2017,-3.302,-47.938
61.0248082,-69.6924046,-24.835,18.81889,265,2017,-3.414,-47.983
61.0248087,-69.6923720,-24.587,18.81917,265,2017,-3.166,-48.175
61.0248086,-69.6923305,-24.708,18.81944,265,2017,-3.287,-49.319
61.0248084,-69.6922848,-24.812,18.81972,265,2017,-3.391,-49.001
61.0248094,-69.6922426,-24.779,18.82000,265,2017,-3.358,-47.231
61.0248107,-69.6922043,-24.568,18.82028,265,2017,-3.147,-48.290
61.0248097,-69.6921618,-24.584,18.82056,265,2017,-3.163,-49.467
61.0247902,-69.6919136,-24.715,18.82222,265,2017,-3.294,-48.450
61.0247848,-69.6918801,-24.797,18.82250,265,2017,-3.376,-48.504
61.0247779,-69.6918459,-24.509,18.82278,265,2017,-3.088,-48.278
61.0247660,-69.6918039,-24.564,18.82306,265,2017,-3.143,-48.775
61.0247543,-69.6917635,-24.655,18.82333,265,2017,-3.235,-48.668
61.0247481,-69.6917277,-24.840,18.82361,265,2017,-3.420,-48.621
61.0247415,-69.6916993,-24.803,18.82389,265,2017,-3.383,-47.662
61.0247336,-69.6916665,-24.593,18.82417,265,2017,-3.173,-48.388
61.0247242,-69.6916252,-24.423,18.82444,265,2017,-3.003,-48.863
61.0247124,-69.6915821,-24.410,18.82472,265,2017,-2.990,-48.469
61.0247025,-69.6915462,-24.609,18.82500,265,2017,-3.189,-49.063
61.0246944,-69.6915145,-24.663,18.82528,265,2017,-3.243,-48.611
61.0246854,-69.6914855,-24.670,18.82556,265,2017,-3.250,-48.605
61.0246734,-69.6914542,-24.487,18.82583,265,2017,-3.067,-48.448
61.0246617,-69.6914180,-24.307,18.82611,265,2017,-2.887,-48.784
61.0246474,-69.6913876,-24.355,18.82639,265,2017,-2.935,-49.173
61.0246339,-69.6913588,-24.602,18.82667,265,2017,-3.182,-49.280
61.0246206,-69.6913314,-24.697,18.82694,265,2017,-3.277,-48.610
61.0246078,-69.6913035,-24.345,18.82722,265,2017,-2.925,-48.453
61.0245920,-69.6912760,-24.338,18.82750,265,2017,-2.918,-49.395
61.0245729,-69.6912505,-24.544,18.82778,265,2017,-3.124,-49.559
61.0245548,-69.6912290,-24.687,18.82806,265,2017,-3.267,-49.387
61.0245407,-69.6912080,-24.691,18.82833,265,2017,-3.271,-49.155
61.0245267,-69.6911907,-24.557,18.82861,265,2017,-3.137,-49.566
61.0245094,-69.6911709,-24.317,18.82889,265,2017,-2.897,-49.208
61.0244864,-69.6911486,-24.405,18.82917,265,2017,-2.985,-49.981
61.0244635,-69.6911287,-24.692,18.82944,265,2017,-3.272,-49.500
61.0244472,-69.6911169,-24.844,18.82972,265,2017,-3.424,-49.381
61.0244360,-69.6911059,-24.708,18.83000,265,2017,-3.289,-49.393
61.0244189,-69.6910859,-24.293,18.83028,265,2017,-2.874,-49.865
61.0243973,-69.6910570,-24.343,18.83056,265,2017,-2.924,-49.920
61.0243744,-69.6910335,-24.836,18.83083,265,2017,-3.417,-49.789
61.0243602,-69.6910146,-24.764,18.83111,265,2017,-3.345,-49.765
61.0243494,-69.6909967,-24.632,18.83139,265,2017,-3.213,-49.501
61.0243361,-69.6909752,-24.432,18.83167,265,2017,-3.013,-50.101
61.0243181,-69.6909490,-24.482,18.83194,265,2017,-3.063,-50.097
61.0242987,-69.6909218,-24.651,18.83222,265,2017,-3.232,-50.496
61.0242845,-69.6908963,-24.653,18.83250,265,2017,-3.234,-49.553
61.0242715,-69.6908748,-24.700,18.83278,265,2017,-3.281,-50.018
61.0242595,-69.6908536,-24.701,18.83306,265,2017,-3.282,-50.341
61.0242455,-69.6908298,-24.463,18.83333,265,2017,-3.044,-49.731
61.0242284,-69.6908044,-24.277,18.83361,265,2017,-2.858,-49.745
61.0242100,-69.6907772,-24.437,18.83389,265,2017,-3.018,-50.603
61.0238170,-69.6902959,-23.289,18.84056,265,2017,-1.871,-45.905
61.0238090,-69.6902692,-22.966,18.84083,265,2017,-1.548,-44.704
61.0237970,-69.6902616,-22.496,18.84111,265,2017,-1.078,-43.830
61.0237779,-69.6902361,-22.848,18.84139,265,2017,-1.430,-45.444
61.0237554,-69.6901927,-24.244,18.84167,265,2017,-2.826,-49.149
61.0236605,-69.6899430,-23.351,18.84389,265,2017,-1.934,-44.970
61.0236490,-69.6899140,-23.682,18.84417,265,2017,-2.265,-46.331
61.0236377,-69.6898858,-23.409,18.84444,265,2017,-1.992,-46.256
61.0236237,-69.6898551,-23.612,18.84472,265,2017,-2.195,-47.089
61.0236133,-69.6898178,-23.041,18.84500,265,2017,-1.624,-44.675
61.0235992,-69.6897765,-22.919,18.84528,265,2017,-1.502,-44.992
61.0235841,-69.6897455,-23.400,18.84556,265,2017,-1.983,-46.626
61.0235738,-69.6897183,-23.517,18.84583,265,2017,-2.100,-46.849
61.0235631,-69.6896881,-23.541,18.84611,265,2017,-2.124,-46.148
61.0235529,-69.6896519,-23.326,18.84639,265,2017,-1.909,-45.695
61.0235404,-69.6896147,-23.502,18.84667,265,2017,-2.085,-47.205
61.0234448,-69.6893703,-23.966,18.84889,265,2017,-2.549,-49.163
61.0234354,-69.6893440,-24.069,18.84917,265,2017,-2.652,-49.113
61.0234258,-69.6893190,-24.030,18.84944,265,2017,-2.613,-49.112
61.0234168,-69.6892947,-23.934,18.84972,265,2017,-2.518,-48.969
61.0234064,-69.6892714,-23.809,18.85000,265,2017,-2.393,-49.293
61.0233945,-69.6892435,-23.731,18.85028,265,2017,-2.315,-49.114
61.0233806,-69.6892158,-24.287,18.85056,265,2017,-2.871,-50.166
61.0233708,-69.6891874,-24.229,18.85083,265,2017,-2.813,-49.545
61.0233614,-69.6891647,-23.912,18.85111,265,2017,-2.496,-49.445
61.0233493,-69.6891374,-23.837,18.85139,265,2017,-2.421,-49.853
61.0233346,-69.6891040,-24.100,18.85167,265,2017,-2.684,-50.304
61.0233219,-69.6890716,-24.200,18.85194,265,2017,-2.784,-49.914
61.0233097,-69.6890421,-24.104,18.85222,265,2017,-2.688,-49.567
61.0232972,-69.6890136,-24.014,18.85250,265,2017,-2.598,-50.239
61.0232830,-69.6889841,-24.006,18.85278,265,2017,-2.590,-50.390
61.0232692,-69.6889528,-24.280,18.85306,265,2017,-2.864,-50.556
61.0232573,-69.6889225,-24.175,18.85333,265,2017,-2.759,-49.172
61.0232461,-69.6888942,-23.954,18.85361,265,2017,-2.538,-49.746
61.0232325,-69.6888611,-24.003,18.85389,265,2017,-2.587,-50.832
61.0232173,-69.6888249,-24.043,18.85417,265,2017,-2.627,-50.685
61.0232049,-69.6887938,-24.113,18.85444,265,2017,-2.697,-49.242
61.0231926,-69.6887651,-24.456,18.85472,265,2017,-3.040,-50.666
61.0231805,-69.6887372,-24.402,18.85500,265,2017,-2.986,-50.850
61.0231687,-69.6887055,-24.167,18.85528,265,2017,-2.751,-49.717
61.0231536,-69.6886742,-24.458,18.85556,265,2017,-3.042,-50.697
61.0231400,-69.6886428,-24.856,18.85583,265,2017,-3.440,-51.692
61.0231278,-69.6886072,-24.883,18.85611,265,2017,-3.467,-51.326
61.0231166,-69.6885722,-24.664,18.85639,265,2017,-3.249,-50.834
61.0230817,-69.6884813,-25.250,18.85722,265,2017,-3.835,-51.622
61.0230697,-69.6884491,-25.266,18.85750,265,2017,-3.851,-52.101
61.0230566,-69.6884132,-25.235,18.85778,265,2017,-3.820,-51.708
61.0230441,-69.6883821,-25.269,18.85806,265,2017,-3.854,-51.978
61.0230329,-69.6883566,-25.500,18.85833,265,2017,-4.085,-52.377
61.0230226,-69.6883316,-25.420,18.85861,265,2017,-4.005,-51.751
61.0230112,-69.6883030,-25.144,18.85889,265,2017,-3.729,-51.125
61.0229976,-69.6882688,-25.175,18.85917,265,2017,-3.760,-52.028
61.0229833,-69.6882326,-25.096,18.85944,265,2017,-3.681,-52.093
61.0229713,-69.6882005,-25.153,18.85972,265,2017,-3.738,-51.644
61.0229593,-69.6881739,-25.287,18.86000,265,2017,-3.872,-51.686
61.0229492,-69.6881445,-25.267,18.86028,265,2017,-3.852,-51.632
61.0229377,-69.6881155,-25.061,18.86056,265,2017,-3.646,-51.395
61.0229225,-69.6880842,-25.062,18.86083,265,2017,-3.647,-51.662
61.0229050,-69.6880454,-25.731,18.86111,265,2017,-4.316,-52.888
61.0228927,-69.6880078,-25.815,18.86139,265,2017,-4.400,-52.194
61.0228835,-69.6879831,-25.823,18.86167,265,2017,-4.408,-52.350
61.0228730,-69.6879583,-25.692,18.86194,265,2017,-4.277,-52.244
61.0228569,-69.6879220,-26.311,18.86222,265,2017,-4.896,-53.314
61.0227953,-69.6877273,-27.570,18.86389,265,2017,-6.156,-58.934
61.0227863,-69.6876894,-27.970,18.86417,265,2017,-6.556,-59.488
61.0227431,-69.6875611,-27.941,18.86528,265,2017,-6.527,-59.978
61.0227365,-69.6875390,-25.384,18.86556,265,2017,-3.970,-53.849
61.0227275,-69.6875120,-25.199,18.86583,265,2017,-3.785,-53.458
61.0227175,-69.6874852,-24.981,18.86611,265,2017,-3.567,-54.411
61.0227054,-69.6874591,-25.106,18.86639,265,2017,-3.692,-54.225
61.0226932,-69.6874306,-25.311,18.86667,265,2017,-3.897,-54.347
61.0226853,-69.6874029,-25.299,18.86694,265,2017,-3.885,-53.794
61.0226772,-69.6873808,-25.079,18.86722,265,2017,-3.665,-53.549
61.0226673,-69.6873549,-25.056,18.86750,265,2017,-3.642,-53.998
61.0226570,-69.6873281,-25.258,18.86778,265,2017,-3.844,-54.546
61.0226480,-69.6873056,-25.300,18.86806,265,2017,-3.886,-54.069
61.0226389,-69.6872829,-24.959,18.86833,265,2017,-3.545,-52.853
61.0226292,-69.6872587,-25.013,18.86861,265,2017,-3.599,-54.912
61.0226171,-69.6872331,-25.249,18.86889,265,2017,-3.835,-54.602
61.0226085,-69.6872115,-25.222,18.86917,265,2017,-3.808,-53.338
61.0225993,-69.6871930,-25.142,18.86944,265,2017,-3.728,-53.330
61.0225885,-69.6871717,-25.092,18.86972,265,2017,-3.678,-53.800
61.0225768,-69.6871514,-25.156,18.87000,265,2017,-3.742,-54.033
61.0225653,-69.6871314,-25.176,18.87028,265,2017,-3.762,-53.585
61.0225535,-69.6871125,-25.118,18.87056,265,2017,-3.705,-53.587
61.0225430,-69.6870944,-25.153,18.87083,265,2017,-3.740,-53.927
61.0225313,-69.6870788,-25.144,18.87111,265,2017,-3.731,-54.002
61.0225188,-69.6870563,-25.156,18.87139,265,2017,-3.743,-53.476
61.0225058,-69.6870358,-25.110,18.87167,265,2017,-3.697,-53.899
61.0224953,-69.6870177,-25.235,18.87194,265,2017,-3.822,-53.421
61.0224843,-69.6870016,-25.215,18.87222,265,2017,-3.802,-54.231
61.0224728,-69.6869789,-25.062,18.87250,265,2017,-3.649,-53.462
61.0224604,-69.6869557,-25.031,18.87278,265,2017,-3.618,-53.873
61.0224484,-69.6869337,-25.195,18.87306,265,2017,-3.782,-54.031
61.0224379,-69.6869141,-25.281,18.87333,265,2017,-3.868,-53.645
61.0224282,-69.6868929,-25.140,18.87361,265,2017,-3.727,-53.236
61.0224166,-69.6868671,-25.060,18.87389,265,2017,-3.647,-53.877
61.0224048,-69.6868427,-25.156,18.87417,265,2017,-3.743,-53.915
61.0223942,-69.6868228,-25.195,18.87444,265,2017,-3.782,-53.985
61.0223832,-69.6867994,-25.098,18.87472,265,2017,-3.685,-53.601
61.0223729,-69.6867732,-25.197,18.87500,265,2017,-3.784,-53.636
61.0223637,-69.6867555,-25.157,18.87528,265,2017,-3.744,-53.579
61.0223533,-69.6867379,-25.037,18.87556,265,2017,-3.624,-53.925
61.0223419,-69.6867080,-25.209,18.87583,265,2017,-3.796,-53.654
61.0223318,-69.6866774,-25.085,18.87611,265,2017,-3.672,-53.412
61.0223227,-69.6866565,-25.255,18.87639,265,2017,-3.842,-54.035
61.0223154,-69.6866356,-25.244,18.87667,265,2017,-3.831,-53.683
61.0223054,-69.6866113,-24.976,18.87694,265,2017,-3.563,-53.363
61.0222933,-69.6865813,-25.039,18.87722,265,2017,-3.626,-53.684
61.0222818,-69.6865520,-25.200,18.87750,265,2017,-3.787,-54.087
61.0222742,-69.6865350,-25.239,18.87778,265,2017,-3.826,-53.623
61.0222674,-69.6865161,-25.206,18.87806,265,2017,-3.793,-54.049
61.0222593,-69.6864898,-24.958,18.87833,265,2017,-3.545,-53.498
61.0222481,-69.6864618,-25.005,18.87861,265,2017,-3.592,-53.767
61.0222384,-69.6864345,-25.219,18.87889,265,2017,-3.807,-54.306
61.0222324,-69.6864089,-25.344,18.87917,265,2017,-3.932,-54.042
61.0222275,-69.6863850,-25.259,18.87944,265,2017,-3.847,-53.696
61.0222201,-69.6863592,-24.950,18.87972,265,2017,-3.538,-53.980
61.0222095,-69.6863265,-24.858,18.88000,265,2017,-3.446,-53.974
61.0221982,-69.6862945,-25.227,18.88028,265,2017,-3.815,-54.224
61.0221907,-69.6862679,-25.390,18.88056,265,2017,-3.978,-53.744
61.0221853,-69.6862459,-25.173,18.88083,265,2017,-3.761,-53.623
61.0221764,-69.6862220,-25.034,18.88111,265,2017,-3.622,-53.831
61.0221655,-69.6861928,-25.036,18.88139,265,2017,-3.624,-54.546
61.0221549,-69.6861652,-25.232,18.88167,265,2017,-3.820,-53.766
61.0221466,-69.6861387,-25.362,18.88194,265,2017,-3.950,-53.612
61.0221381,-69.6861175,-25.007,18.88222,265,2017,-3.595,-53.059
61.0221288,-69.6860942,-25.130,18.88250,265,2017,-3.718,-54.419
61.0221200,-69.6860637,-25.207,18.88278,265,2017,-3.795,-54.204
61.0221087,-69.6860363,-25.019,18.88306,265,2017,-3.607,-53.062
61.0220996,-69.6860070,-25.252,18.88333,265,2017,-3.840,-53.845
61.0220902,-69.6859815,-25.187,18.88361,265,2017,-3.775,-53.827
61.0220811,-69.6859604,-25.259,18.88389,265,2017,-3.847,-53.904
61.0220715,-69.6859352,-25.199,18.88417,265,2017,-3.787,-53.775
61.0220616,-69.6859081,-25.047,18.88444,265,2017,-3.635,-54.169
61.0220513,-69.6858800,-25.030,18.88472,265,2017,-3.618,-53.846
61.0220417,-69.6858514,-25.209,18.88500,265,2017,-3.797,-53.933
61.0220338,-69.6858274,-25.312,18.88528,265,2017,-3.900,-53.579
61.0220252,-69.6858039,-25.106,18.88556,265,2017,-3.694,-53.983
61.0220155,-69.6857761,-25.128,18.88583,265,2017,-3.716,-54.158
61.0220051,-69.6857458,-25.143,18.88611,265,2017,-3.731,-53.779
61.0219963,-69.6857196,-25.116,18.88639,265,2017,-3.704,-53.825
61.0219857,-69.6856940,-25.178,18.88667,265,2017,-3.766,-54.581
61.0219778,-69.6856678,-25.140,18.88694,265,2017,-3.729,-53.676
61.0219687,-69.6856435,-25.210,18.88722,265,2017,-3.799,-53.912
61.0219584,-69.6856200,-25.107,18.88750,265,2017,-3.696,-53.801
61.0219483,-69.6855952,-25.053,18.88778,265,2017,-3.642,-53.723
61.0219369,-69.6855683,-25.170,18.88806,265,2017,-3.759,-54.175
61.0219282,-69.6855442,-25.231,18.88833,265,2017,-3.820,-54.026
61.0219195,-69.6855236,-25.149,18.88861,265,2017,-3.738,-53.872
61.0219083,-69.6855007,-24.979,18.88889,265,2017,-3.568,-53.810
61.0218946,-69.6854743,-25.110,18.88917,265,2017,-3.699,-54.783
61.0218830,-69.6854460,-25.313,18.88944,265,2017,-3.902,-53.774
61.0218749,-69.6854282,-25.358,18.88972,265,2017,-3.947,-53.670
61.0218643,-69.6854106,-24.931,18.89000,265,2017,-3.520,-53.355
61.0218504,-69.6853843,-24.881,18.89028,265,2017,-3.470,-54.603
61.0218350,-69.6853534,-25.311,18.89056,265,2017,-3.900,-55.310
61.0218235,-69.6853313,-25.366,18.89083,265,2017,-3.955,-53.614
61.0218148,-69.6853171,-25.190,18.89111,265,2017,-3.779,-53.707
61.0218038,-69.6852983,-25.122,18.89139,265,2017,-3.711,-54.225
61.0217885,-69.6852762,-25.124,18.89167,265,2017,-3.713,-54.880
61.0217740,-69.6852559,-25.194,18.89194,265,2017,-3.783,-54.282
61.0217639,-69.6852378,-25.231,18.89222,265,2017,-3.820,-53.958
61.0217532,-69.6852228,-25.297,18.89250,265,2017,-3.886,-54.553
61.0217419,-69.6851996,-25.164,18.89278,265,2017,-3.753,-54.485
61.0217299,-69.6851761,-25.293,18.89306,265,2017,-3.882,-54.292
61.0217190,-69.6851632,-25.204,18.89333,265,2017,-3.793,-54.746
61.0217070,-69.6851421,-25.126,18.89361,265,2017,-3.715,-53.985
61.0216940,-69.6851120,-25.208,18.89389,265,2017,-3.797,-54.158
61.0216830,-69.6850915,-25.264,18.89417,265,2017,-3.853,-54.692
61.0216740,-69.6850789,-25.233,18.89444,265,2017,-3.822,-54.050
61.0216628,-69.6850607,-25.236,18.89472,265,2017,-3.825,-54.728
61.0216483,-69.6850386,-25.128,18.89500,265,2017,-3.718,-54.291
61.0216372,-69.6850170,-25.246,18.89528,265,2017,-3.836,-54.105
61.0216273,-69.6849993,-25.346,18.89556,265,2017,-3.936,-54.949
61.0216173,-69.6849794,-25.217,18.89583,265,2017,-3.807,-54.250
61.0216053,-69.6849588,-25.054,18.89611,265,2017,-3.644,-53.843
61.0215929,-69.6849369,-25.326,18.89639,265,2017,-3.916,-54.778
61.0215824,-69.6849139,-25.489,18.89667,265,2017,-4.079,-54.591
61.0215730,-69.6848937,-25.254,18.89694,265,2017,-3.844,-53.732
61.0215626,-69.6848726,-25.226,18.89722,265,2017,-3.816,-54.472
61.0215508,-69.6848454,-25.111,18.89750,265,2017,-3.701,-54.787
61.0215388,-69.6848190,-25.244,18.89778,265,2017,-3.834,-54.051
61.0215295,-69.6847993,-25.424,18.89806,265,2017,-4.014,-54.494
61.0215202,-69.6847808,-25.244,18.89833,265,2017,-3.834,-54.292
61.0215099,-69.6847542,-25.088,18.89861,265,2017,-3.678,-54.044
61.0214978,-69.6847268,-25.150,18.89889,265,2017,-3.740,-54.211
61.0214878,-69.6847043,-25.348,18.89917,265,2017,-3.938,-54.584
61.0214791,-69.6846844,-25.347,18.89944,265,2017,-3.937,-54.338
61.0214675,-69.6846617,-25.107,18.89972,265,2017,-3.697,-54.233
61.0214575,-69.6846324,-25.372,18.90000,265,2017,-3.962,-55.873
61.0214485,-69.6846066,-25.415,18.90028,265,2017,-4.005,-54.332
61.0214395,-69.6845833,-25.118,18.90056,265,2017,-3.708,-53.404
61.0214280,-69.6845655,-25.100,18.90083,265,2017,-3.690,-54.396
61.0214146,-69.6845360,-25.698,18.90111,265,2017,-4.288,-55.831
61.0214062,-69.6845140,-25.532,18.90139,265,2017,-4.122,-54.435
61.0213997,-69.6844937,-25.112,18.90167,265,2017,-3.702,-53.365
61.0213881,-69.6844731,-24.974,18.90194,265,2017,-3.564,-53.716
61.0213759,-69.6844431,-25.244,18.90222,265,2017,-3.834,-55.710
61.0213661,-69.6844129,-25.612,18.90250,265,2017,-4.202,-54.631
61.0213595,-69.6843920,-25.405,18.90278,265,2017,-3.995,-53.757
61.0213513,-69.6843705,-25.015,18.90306,265,2017,-3.606,-53.685
61.0213390,-69.6843434,-25.112,18.90333,265,2017,-3.703,-55.573
61.0213249,-69.6843147,-25.270,18.90361,265,2017,-3.861,-54.230
61.0213153,-69.6842942,-25.355,18.90389,265,2017,-3.946,-53.919
61.0213074,-69.6842762,-25.453,18.90417,265,2017,-4.044,-54.351
61.0213005,-69.6842561,-25.245,18.90444,265,2017,-3.836,-53.981
61.0212884,-69.6842376,-24.955,18.90472,265,2017,-3.546,-53.899
61.0212756,-69.6842144,-25.323,18.90500,265,2017,-3.914,-54.987
61.0212663,-69.6841887,-25.364,18.90528,265,2017,-3.955,-54.129
61.0212589,-69.6841708,-25.217,18.90556,265,2017,-3.808,-53.858
61.0212509,-69.6841513,-25.187,18.90583,265,2017,-3.778,-54.027
61.0212412,-69.6841218,-25.248,18.90611,265,2017,-3.839,-55.099
61.0212323,-69.6840921,-25.308,18.90639,265,2017,-3.899,-53.409
61.0212253,-69.6840697,-25.341,18.90667,265,2017,-3.932,-54.068
61.0212185,-69.6840460,-25.264,18.90694,265,2017,-3.855,-54.058
61.0212114,-69.6840149,-25.177,18.90722,265,2017,-3.768,-54.447
61.0212048,-69.6839812,-25.325,18.90750,265,2017,-3.916,-54.107
61.0211968,-69.6839542,-25.269,18.90778,265,2017,-3.860,-53.938
61.0211891,-69.6839281,-25.346,18.90806,265,2017,-3.937,-54.362
61.0211838,-69.6838987,-25.485,18.90833,265,2017,-4.076,-54.568
61.0211770,-69.6838694,-25.260,18.90861,265,2017,-3.851,-53.012
61.0211682,-69.6838423,-25.041,18.90889,265,2017,-3.632,-53.914
61.0211586,-69.6838149,-25.372,18.90917,265,2017,-3.963,-55.122
61.0211503,-69.6837855,-25.427,18.90944,265,2017,-4.018,-54.031
61.0211435,-69.6837612,-25.300,18.90972,265,2017,-3.891,-53.171
61.0211337,-69.6837375,-25.139,18.91000,265,2017,-3.730,-54.014
61.0211232,-69.6837112,-25.235,18.91028,265,2017,-3.826,-54.711
61.0211110,-69.6836823,-25.321,18.91056,265,2017,-3.912,-53.750
61.0211029,-69.6836554,-25.374,18.91083,265,2017,-3.965,-53.641
61.0210950,-69.6836341,-25.291,18.91111,265,2017,-3.882,-53.687
61.0210853,-69.6836108,-25.218,18.91139,265,2017,-3.810,-54.603
61.0210747,-69.6835816,-25.144,18.91167,265,2017,-3.736,-53.426
61.0210640,-69.6835519,-25.324,18.91194,265,2017,-3.916,-53.833
61.0210552,-69.6835247,-25.342,18.91222,265,2017,-3.934,-53.793
61.0210466,-69.6835026,-25.197,18.91250,265,2017,-3.789,-53.971
61.0210372,-69.6834796,-25.189,18.91278,265,2017,-3.781,-54.548
61.0210269,-69.6834509,-25.137,18.91306,265,2017,-3.729,-53.712
61.0210173,-69.6834187,-25.457,18.91333,265,2017,-4.049,-53.989
61.0210089,-69.6833927,-25.470,18.91361,265,2017,-4.062,-54.072
61.0210022,-69.6833745,-25.267,18.91389,265,2017,-3.859,-53.611
61.0209938,-69.6833481,-25.230,18.91417,265,2017,-3.822,-54.522
61.0209843,-69.6833158,-25.242,18.91444,265,2017,-3.834,-53.790
61.0209749,-69.6832879,-25.370,18.91472,265,2017,-3.962,-54.037
61.0209684,-69.6832645,-25.431,18.91500,265,2017,-4.023,-54.216
61.0209610,-69.6832432,-25.187,18.91528,265,2017,-3.779,-54.048
61.0209532,-69.6832157,-25.400,18.91556,265,2017,-3.992,-54.490
61.0209443,-69.6831851,-25.442,18.91583,265,2017,-4.034,-53.997
61.0209370,-69.6831600,-25.352,18.91611,265,2017,-3.944,-53.758
61.0209300,-69.6831364,-25.051,18.91639,265,2017,-3.643,-53.621
61.0209198,-69.6831091,-25.265,18.91667,265,2017,-3.857,-54.933
61.0209116,-69.6830824,-25.504,18.91694,265,2017,-4.096,-53.893
61.0209049,-69.6830556,-25.442,18.91722,265,2017,-4.034,-53.677
61.0208981,-69.6830309,-25.191,18.91750,265,2017,-3.783,-53.856
61.0208883,-69.6830058,-25.175,18.91778,265,2017,-3.767,-54.135
61.0208797,-69.6829748,-25.282,18.91806,265,2017,-3.874,-54.391
61.0208708,-69.6829467,-25.312,18.91833,265,2017,-3.904,-53.509
61.0208625,-69.6829207,-25.427,18.91861,265,2017,-4.019,-54.364
61.0208555,-69.6828935,-25.385,18.91889,265,2017,-3.977,-54.444
61.0208475,-69.6828692,-25.156,18.91917,265,2017,-3.748,-53.417
61.0208366,-69.6828427,-25.146,18.91944,265,2017,-3.738,-54.444
61.0208247,-69.6828094,-25.258,18.91972,265,2017,-3.851,-54.378
61.0208162,-69.6827815,-25.377,18.92000,265,2017,-3.970,-53.632
61.0208092,-69.6827600,-25.409,18.92028,265,2017,-4.002,-54.134
61.0208001,-69.6827366,-25.186,18.92056,265,2017,-3.779,-53.632
61.0207888,-69.6827095,-25.179,18.92083,265,2017,-3.772,-55.171
61.0207768,-69.6826798,-25.289,18.92111,265,2017,-3.882,-53.454
61.0207685,-69.6826536,-25.497,18.92139,265,2017,-4.090,-54.499
61.0207611,-69.6826321,-25.263,18.92167,265,2017,-3.856,-53.775
61.0207524,-69.6826060,-25.265,18.92194,265,2017,-3.858,-54.086
61.0207419,-69.6825763,-25.260,18.92222,265,2017,-3.853,-55.119
61.0207320,-69.6825468,-25.334,18.92250,265,2017,-3.927,-53.609
61.0207242,-69.6825235,-25.351,18.92278,265,2017,-3.944,-54.123
61.0207165,-69.6825009,-25.215,18.92306,265,2017,-3.808,-54.208
61.0207071,-69.6824731,-25.172,18.92333,265,2017,-3.765,-54.034
61.0206962,-69.6824432,-25.220,18.92361,265,2017,-3.813,-54.038
61.0206860,-69.6824149,-25.418,18.92389,265,2017,-4.011,-54.706
61.0206784,-69.6823900,-25.404,18.92417,265,2017,-3.997,-53.897
61.0206705,-69.6823692,-25.191,18.92444,265,2017,-3.784,-53.575
61.0206606,-69.6823426,-25.075,18.92472,265,2017,-3.668,-54.099
61.0206484,-69.6823103,-25.262,18.92500,265,2017,-3.855,-54.839
61.0206391,-69.6822815,-25.442,18.92528,265,2017,-4.035,-53.956
61.0206305,-69.6822607,-25.236,18.92556,265,2017,-3.829,-53.679
61.0206221,-69.6822372,-25.203,18.92583,265,2017,-3.796,-54.290
61.0206129,-69.6822078,-25.269,18.92611,265,2017,-3.862,-54.686
61.0206037,-69.6821775,-25.374,18.92639,265,2017,-3.967,-54.035
